startdate,enddate,title,description,importance,link,icon,image,date_display,"low threshold","high threshold",y_position
"2002-01-02 15:47:00","2002-01-02 15:47:00","02-01-2002: Presidente Eduardo Duhalde (hasta 25-05-2003)",<p></p>,65,"[{""""url"""":""""https://drive.google.com/file/d/1kvbPtDwbRlNwxtkwiZSecTENsAOyp6uV/view?usp=sharing"""",""""label"""":""""Información""""}]",shapes/triangle_gray.png,"{""""src"""":""""http://www.cooperacion2005.es/wp-content/uploads/2015/09/11949858491812712425information_sign_mo_01.svg_.hi_.png"""",""""display_class"""":""""inline"""",""""scale"""":""""8"""",""""width"""":0,""""height"""":0}",da,1,100,0,
"2002-01-03 15:47:00","2002-01-03 15:47:00","03-01-2002: Ministro de Economía J. Remes Lenicov (hasta 26-04-2002)",<p></p>,60,,shapes/triangle_gray.png,,da,1,100,0,
"2002-01-06 15:47:00","2002-01-06 15:47:00","06-01-2002: Ley de Emergencia Económica y de Reforma del Régimen Cambiario (Ley 25.561). Fin de la Convertibilidad",<p></p>,55,,shapes/triangle_gray.png,,da,1,100,0,
"2002-01-06 15:47:00","2002-01-06 15:47:00","06-01-2002: tipo de cambio subió a 1,40$/U$D, mercado oficial. Existencia de un mercado libre.",<p></p>,55,,shapes/triangle_gray.png,,da,1,100,0,
"2002-01-06 15:47:00","2002-01-06 15:47:00","06-01-2002: &#34;pesificación&#34; de las tarifas públicas (se &#34;desdolarizaron&#34;)",<p></p>,55,,shapes/triangle_gray.png,,da,1,100,0,
"2002-01-09 15:47:00","2002-01-09 15:47:00","09-01-2002: &#34;Corralón&#34; (inmovilización de los plazos fijos)",<p></p>,55,,shapes/triangle_gray.png,,da,1,100,0,
"2002-01-09 15:47:00","2002-01-09 15:47:00","09-01-2002: &#34;pesificación&#34; de los créditos (U$D1=$1; créditos de hasta U$D100.000)",<p></p>,55,,shapes/triangle_gray.png,,da,1,100,0,
"2002-02-01 15:47:00","2002-02-01 15:47:00","Feb-2002: el tipo de cambio libre llegó a 2,10$/U$D; unificación del mercado de divisas y régimen de flotación administrada",<p></p>,55,,shapes/triangle_gray.png,,mo,1,100,0,
"2002-02-03 15:47:00","2002-02-03 15:47:00","03-02-2002: &#34;pesificación&#34; asimétrica de los depósitos (U$D1=$1,40+CER) ",<p></p>,55,,shapes/triangle_gray.png,,da,1,100,0,
"2002-03-01 15:47:00","2002-03-01 15:47:00","Mar-2002: retenciones a las exportaciones productos primarios: petróleo rudo, soja, etc.",<p></p>,55,,shapes/triangle_gray.png,,mo,1,100,0,
"2002-04-01 15:47:00","2002-04-01 15:47:00","2ºTrim-2002: superávit fiscal primario (no incluye intereses deuda pública)",<p></p>,55,,shapes/triangle_gray.png,,mo,1,100,0,
"2002-04-01 15:47:00","2002-04-01 15:47:00","Abr-2002: creación del Plan Jefas y Jefes de Hogar (anticipo en ene-2002)",<p></p>,55,,shapes/triangle_gray.png,,mo,1,100,0,
